"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","status","created_at"
"DS20230772","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:03:29","06:06:29","500","48","60","5","200","2023-07-06T17:00:00.000000Z",""
"DS20230772","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:03:58","06:07:58","300","40","60","6","200","2023-07-06T17:00:00.000000Z",""
"DS20230772","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:15","06:13:15","1600","37","60","11","200","2023-07-06T17:00:00.000000Z",""
"DS20230772","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:01:11","06:06:11","55","42","60","7","200","2023-07-06T17:00:00.000000Z",""
"DS20230773","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:02:35","06:13:35","2500","49","60","12","200","2023-07-06T17:00:00.000000Z",""
"DS20230773","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:13:59","06:21:59","800","44","60","8","200","2023-07-06T17:00:00.000000Z",""
"DS20230781","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:02:29","06:09:29","1900","46","70","10","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:34","06:11:34","850","42","70","9","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:01:23","06:05:23","50","38","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:10","06:10:10","700","40","70","8","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:03:11","06:12:11","1600","42","70","12","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:02:03","06:08:03","700","42","70","9","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:05:49","06:14:49","1900","37","70","12","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:38","06:17:38","2900","41","70","19","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:02:46","06:12:46","2600","41","70","13","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:02:31","06:06:31","550","43","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230781","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:01:26","06:06:26","2000","40","70","8","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:04","06:09:04","1500","45","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:37","06:08:37","550","40","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:04:56","06:08:56","850","37","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:02:32","06:07:32","1500","45","70","8","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:19","06:11:19","1500","40","70","10","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:05:50","06:10:50","55","41","70","8","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:49","06:08:49","650","43","70","6","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:02:02","06:04:02","550","37","70","5","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:04:40","06:06:40","500","48","70","5","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:03:13","06:06:13","300","40","70","6","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:39","06:13:39","1600","37","70","12","200","2023-07-07T17:00:00.000000Z",""
"DS20230782","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:33","06:08:33","55","42","70","7","200","2023-07-07T17:00:00.000000Z",""
"DS20230783","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:02:26","06:15:26","2500","49","70","15","200","2023-07-07T17:00:00.000000Z",""
"DS20230783","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:16:19","06:25:19","800","44","70","9","200","2023-07-07T17:00:00.000000Z",""
"DS20230791","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:03:16","06:12:16","1900","46","30","9","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:02:54","06:08:54","850","42","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:02:15","06:06:15","50","38","30","4","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:02:37","06:09:37","700","40","30","7","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:34","06:14:34","1600","42","30","9","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:04:59","06:10:59","700","42","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:01:38","06:11:38","1900","37","30","10","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:26","06:16:26","2900","41","30","15","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:01:57","06:13:57","2600","41","30","12","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:05:41","06:10:41","550","43","30","5","200","2023-07-08T17:00:00.000000Z",""
"DS20230791","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:03:29","06:09:29","2000","40","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:24","06:07:24","1500","45","30","4","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:05:45","06:09:45","550","40","30","4","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:02:33","06:07:33","850","37","30","5","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:01:54","06:07:54","1500","45","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:46","06:11:46","1500","40","30","7","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:04:34","06:09:34","55","41","30","5","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:19","06:10:19","650","43","30","5","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:04:48","06:08:48","550","37","30","4","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:03:20","06:05:20","500","48","30","2","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:04:12","06:06:12","300","40","30","2","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:01:57","06:07:57","1600","37","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230792","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:03:49","06:08:49","55","42","30","5","200","2023-07-08T17:00:00.000000Z",""
"DS20230793","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:01:20","06:08:20","2500","49","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS20230793","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:08:44","06:14:44","800","44","30","6","200","2023-07-08T17:00:00.000000Z",""
"DS202307101","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:05:23","06:12:23","1900","46","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:20","06:10:20","850","42","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:05:34","06:08:34","50","38","40","3","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:02:28","06:06:28","700","40","40","4","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:58","06:15:58","1600","42","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:03:27","06:10:27","700","42","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:05:45","06:14:45","1900","37","40","9","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:01:33","06:11:33","2900","41","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:03:14","06:14:14","2600","41","40","11","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:03:47","06:06:47","550","43","40","3","200","2023-07-09T17:00:00.000000Z",""
"DS202307101","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:50","06:10:50","2000","40","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:04:49","06:12:49","1500","45","40","8","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:33","06:09:33","550","40","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:01:18","06:05:18","850","37","40","4","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:02:59","06:08:59","1500","45","40","6","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:04:32","06:10:32","1500","40","40","6","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:04:02","06:09:02","55","41","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:02:49","06:07:49","650","43","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:05:43","06:10:43","550","37","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:05:31","06:07:31","500","48","40","2","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:05:22","06:07:22","300","40","40","2","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:05:07","06:12:07","1600","37","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307102","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:03:39","06:07:39","55","42","40","4","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:04:16","06:15:16","2500","49","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:15:19","06:22:19","800","44","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","1","06:22:48","06:35:48","3200","38","40","13","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:36:43","06:49:43","2800","48","40","13","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:50:10","07:12:10","5600","37","40","22","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","07:12:33","07:22:33","3100","39","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","07:23:30","07:32:30","4000","42","40","9","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","1","07:33:09","07:53:09","5500","45","40","20","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","07:53:42","08:01:42","800","43","40","8","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","08:01:53","08:11:53","2200","38","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307103","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","08:12:51","08:19:51","1500","42","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:02:08","06:13:08","2800","36","40","11","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:04:40","06:07:40","550","44","40","3","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:01:57","06:07:57","450","39","40","6","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:03:34","06:06:34","230","38","40","3","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:38","06:10:38","230","37","40","5","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:03:48","06:05:48","400","36","40","2","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:04:16","06:11:16","850","35","40","7","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:01:09","06:04:09","280","38","40","3","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:03:26","06:13:26","2600","45","40","10","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:02:11","06:11:11","1700","42","40","9","200","2023-07-09T17:00:00.000000Z",""
"DS202307104","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:03:30","06:11:30","1600","48","40","8","200","2023-07-09T17:00:00.000000Z",""
"DS202307111","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:04:42","06:12:42","1900","46","40","8","200","2023-07-10T17:00:00.000000Z",""
"DS202307111","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:39","06:10:39","850","42","40","7","200","2023-07-10T17:00:00.000000Z",""
"DS202307111","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:02:41","06:06:41","50","38","40","4","200","2023-07-10T17:00:00.000000Z",""
"DS202307111","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:04:44","06:10:44","700","40","40","6","200","2023-07-10T17:00:00.000000Z",""
"DS202307111","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","2","06:01:04","06:11:04","1600","42","40","10","200","2023-07-10T17:00:00.000000Z",""
"DS202307111","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:01:31","06:06:31","700","42","40","5","200","2023-07-10T17:00:00.000000Z",""
