"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","courier_last_stamp","status","created_at","updated_at"
"238","DS20230761","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","2","06:03:38","06:20:38","2900","41","50","18","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"239","DS20230761","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:04:57","06:18:57","2600","41","50","15","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"240","DS20230761","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:01:56","06:04:56","550","43","50","4","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"241","DS20230761","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:03:44","06:08:44","2000","40","50","6","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"242","DS20230762","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:01:16","06:05:16","1500","45","50","5","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"243","DS20230762","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:02:14","06:07:14","550","40","50","6","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"244","DS20230762","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:04:39","06:06:39","850","37","50","3","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"245","DS20230762","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:32","06:12:32","1500","45","50","8","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"246","DS20230762","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:03:15","06:07:15","1500","40","50","5","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"247","DS20230762","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:01:29","06:06:29","55","41","50","6","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"248","DS20230762","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:05:22","06:09:22","650","43","50","5","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"249","DS20230762","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:03:28","06:05:28","550","37","50","3","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"250","DS20230762","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:02:04","06:05:04","500","48","50","4","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"251","DS20230762","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:01:28","06:03:28","300","40","50","3","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"252","DS20230762","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:01:32","06:09:32","1600","37","50","9","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"253","DS20230762","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:05:31","06:09:31","55","42","50","5","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"254","DS20230763","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:01:57","06:10:57","2500","49","50","9","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"255","DS20230763","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:05:15","06:10:15","800","44","50","6","0,0","200","2023-07-05T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"277","DS20230771","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:04:40","06:14:40","1900","46","60","12","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"278","DS20230771","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:04:01","06:09:01","850","42","60","7","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"279","DS20230771","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:04:59","06:07:59","50","38","60","5","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"280","DS20230771","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:04:58","06:10:58","700","40","60","8","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"281","DS20230771","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:04:37","06:13:37","1600","42","60","11","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:00:27.000000Z"
"282","DS20230771","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:01:02","06:07:02","700","42","60","8","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"283","DS20230771","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:02:44","06:10:44","1900","37","60","10","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:04:55.000000Z"
"284","DS20230771","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:04:54","06:21:54","2900","41","60","19","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"285","DS20230771","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:03:25","06:13:25","2600","41","60","12","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"286","DS20230771","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:03:31","06:06:31","550","43","60","5","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"287","DS20230771","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:05:30","06:10:30","2000","40","60","7","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"288","DS20230772","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:03:17","06:07:17","1500","45","60","6","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"289","DS20230772","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:01:21","06:05:21","550","40","60","6","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"290","DS20230772","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:02:28","06:05:28","850","37","60","5","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"291","DS20230772","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:54","06:10:54","1500","45","60","9","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"292","DS20230772","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:05:12","06:10:12","1500","40","60","7","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"293","DS20230772","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:05:07","06:09:07","55","41","60","6","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"294","DS20230772","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:03:36","06:06:36","650","43","60","5","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"295","DS20230772","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:05:30","06:09:30","550","37","60","6","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"296","DS20230772","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:03:29","06:06:29","500","48","60","5","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"297","DS20230772","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:03:58","06:07:58","300","40","60","6","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"298","DS20230772","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:15","06:13:15","1600","37","60","11","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"299","DS20230772","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:01:11","06:06:11","55","42","60","7","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"300","DS20230773","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:02:35","06:13:35","2500","49","60","12","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"301","DS20230773","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:59","06:09:59","800","44","60","8","0,0","200","2023-07-06T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"323","DS20230781","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","1","06:02:29","06:09:29","1900","46","70","10","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"324","DS20230781","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","2","06:05:34","06:11:34","850","42","70","9","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"325","DS20230781","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:01:23","06:05:23","50","38","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"326","DS20230781","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:10","06:10:10","700","40","70","8","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"327","DS20230781","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:03:11","06:12:11","1600","42","70","12","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:00:27.000000Z"
"328","DS20230781","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:02:03","06:08:03","700","42","70","9","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"329","DS20230781","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:05:49","06:14:49","1900","37","70","12","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:04:55.000000Z"
"330","DS20230781","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:38","06:17:38","2900","41","70","19","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"331","DS20230781","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:02:46","06:12:46","2600","41","70","13","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"332","DS20230781","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:02:31","06:06:31","550","43","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"333","DS20230781","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:01:26","06:06:26","2000","40","70","8","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"334","DS20230782","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:04","06:09:04","1500","45","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"335","DS20230782","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:04:37","06:08:37","550","40","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"336","DS20230782","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:04:56","06:08:56","850","37","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"337","DS20230782","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:02:32","06:07:32","1500","45","70","8","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"338","DS20230782","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:19","06:11:19","1500","40","70","10","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"339","DS20230782","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","2","06:05:50","06:10:50","55","41","70","8","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"340","DS20230782","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:49","06:08:49","650","43","70","6","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"341","DS20230782","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:02:02","06:04:02","550","37","70","5","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"342","DS20230782","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","2","06:04:40","06:06:40","500","48","70","5","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"343","DS20230782","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:03:13","06:06:13","300","40","70","6","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"344","DS20230782","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:04:39","06:13:39","1600","37","70","12","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"345","DS20230782","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:33","06:08:33","55","42","70","7","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
"346","DS20230783","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:02:26","06:15:26","2500","49","70","15","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:40:15.000000Z"
"347","DS20230783","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:02:19","06:08:19","800","44","70","9","0,0","200","2023-07-07T17:00:00.000000Z","2024-05-12T07:41:41.000000Z"
"369","DS20230791","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:03:16","06:12:16","1900","46","30","9","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T06:03:46.000000Z"
"370","DS20230791","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:02:54","06:08:54","850","42","30","6","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T06:11:21.000000Z"
"371","DS20230791","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","2","06:02:15","06:06:15","50","38","30","4","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T06:57:33.000000Z"
"372","DS20230791","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:02:37","06:09:37","700","40","30","7","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T06:59:13.000000Z"
"373","DS20230791","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:34","06:14:34","1600","42","30","9","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:00:27.000000Z"
"374","DS20230791","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:04:59","06:10:59","700","42","30","6","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:02:58.000000Z"
"375","DS20230791","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","1","06:01:38","06:11:38","1900","37","30","10","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:04:55.000000Z"
"376","DS20230791","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:01:26","06:16:26","2900","41","30","15","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:08:13.000000Z"
"377","DS20230791","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","1","06:01:57","06:13:57","2600","41","30","12","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:10:36.000000Z"
"378","DS20230791","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","1","06:05:41","06:10:41","550","43","30","5","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:11:57.000000Z"
"379","DS20230791","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","1","06:03:29","06:09:29","2000","40","30","6","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:14:06.000000Z"
"380","DS20230792","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:24","06:07:24","1500","45","30","4","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"381","DS20230792","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","1","06:05:45","06:09:45","550","40","30","4","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:22:43.000000Z"
"382","DS20230792","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:02:33","06:07:33","850","37","30","5","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:24:24.000000Z"
"383","DS20230792","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:01:54","06:07:54","1500","45","30","6","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:26:55.000000Z"
"384","DS20230792","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:04:46","06:11:46","1500","40","30","7","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:28:43.000000Z"
"385","DS20230792","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:04:34","06:09:34","55","41","30","5","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:30:37.000000Z"
"386","DS20230792","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:19","06:10:19","650","43","30","5","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:31:58.000000Z"
"387","DS20230792","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:04:48","06:08:48","550","37","30","4","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:32:52.000000Z"
"388","DS20230792","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:03:20","06:05:20","500","48","30","2","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:34:08.000000Z"
"389","DS20230792","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:04:12","06:06:12","300","40","30","2","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:35:13.000000Z"
"390","DS20230792","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:01:57","06:07:57","1600","37","30","6","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:36:27.000000Z"
"391","DS20230792","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:03:49","06:08:49","55","42","30","5","0,0","200","2023-07-08T17:00:00.000000Z","2024-05-12T07:37:32.000000Z"
